q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=25,near<= 0.05,stholes_no_proj,STHoles (raw),423,2.0098859076320483,2.5029905984885277,39.20050744017196,0.39243498817966904,0.0
q=25,near<= 0.05,proj_stholes,STHoles-init,423,1.891557794287357,2.5937829257137848,42.77995899988513,0.640661938534279,0.0
q=25,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),423,1.8719750278562624,2.2549653390495683,43.372342008993805,0.5366430260047281,0.0
q=25,near<= 0.05,proj_quicksel,QuickSel-init,423,1.7274224204667135,2.251286153615512,47.74509030486055,0.6808510638297872,0.0
q=3,far> 0.15,stale,Stale,118,1.3635717241022765,1.4234393433429093,0.0,0.5,0.0
q=3,far> 0.15,proj_stale,ISOMER/ISOMER,118,1.3313463808532386,1.3600243429974075,2.3633038643606183,0.0,1.0
q=3,far> 0.15,oasis_no_proj,OASIS-noProj,118,1.3424687097223313,1.3807009491242002,1.5476277490161747,0.4830508474576271,0.0
q=3,far> 0.15,proj_oasis,OASIS,118,1.3063552381991876,1.3412739173372568,4.196074536582075,0.5932203389830508,0.0
q=3,far> 0.15,proj_fresh,Fresh-init,118,1.0959287237811346,1.1033286827983353,19.62808377368985,0.9491525423728814,0.0
q=3,far> 0.15,fresh,Fresh,118,1.0,1.0,26.66319033138049,1.0,0.0
q=3,far> 0.15,stholes_no_proj,STHoles (raw),118,1.3519436461101084,1.3833794734572016,0.85276614252349,0.423728813559322,0.0
q=3,far> 0.15,proj_stholes,STHoles-init,118,1.3425996214644218,1.3750128541176527,1.5380270995030996,0.4915254237288136,0.0
q=3,far> 0.15,quicksel_no_proj,QuickSel-H (raw),118,1.3489650547759433,1.4124516608554143,1.0712065282777565,0.5423728813559322,0.0
q=3,far> 0.15,proj_quicksel,QuickSel-init,118,1.3562744092174652,1.4230942959751423,0.5351617927993848,0.5423728813559322,0.0
q=3,mid<= 0.15,stale,Stale,306,1.6049062450096232,1.9851360420559792,0.0,0.39215686274509803,0.0
q=3,mid<= 0.15,proj_stale,ISOMER/ISOMER,306,1.4204657315100409,1.5950605450560318,11.49229209326657,0.0,1.0
q=3,mid<= 0.15,oasis_no_proj,OASIS-noProj,306,1.3415884392871098,1.4654274312114202,16.407052221354807,0.5620915032679739,0.0
q=3,mid<= 0.15,proj_oasis,OASIS,306,1.3105929791881306,1.415719376054729,18.33834635117442,0.6405228758169934,0.0
q=3,mid<= 0.15,proj_fresh,Fresh-init,306,1.1498021702144163,1.1857151862922055,28.35705052618061,0.8660130718954249,0.0
q=3,mid<= 0.15,fresh,Fresh,306,1.0,1.0,37.69106431547321,1.0,0.0
q=3,mid<= 0.15,stholes_no_proj,STHoles (raw),306,1.3786115080395713,1.4707587612123365,14.100184211613866,0.5,0.0
q=3,mid<= 0.15,proj_stholes,STHoles-init,306,1.3771889274417917,1.4905753807836153,14.188823694586977,0.6176470588235294,0.0
q=3,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),306,1.3878284461224464,1.4978914943739174,13.52588660939974,0.5326797385620915,0.0
q=3,mid<= 0.15,proj_quicksel,QuickSel-init,306,1.3413847972718775,1.4127298809470672,16.41974093858458,0.5490196078431373,0.0
q=3,near<= 0.05,stale,Stale,600,1.466980270760515,1.6350644379030785,0.0,0.3016666666666667,0.0
q=3,near<= 0.05,proj_stale,ISOMER/ISOMER,600,1.2327516325613594,1.303287784179767,15.966720402976264,0.0,1.0
q=3,near<= 0.05,oasis_no_proj,OASIS-noProj,600,1.2842359181520622,1.3668685171346442,12.457178617249856,0.4666666666666667,0.0
q=3,near<= 0.05,proj_oasis,OASIS,600,1.2205099235792265,1.2752173871855856,16.801203948946966,0.5833333333333334,0.0
q=3,near<= 0.05,proj_fresh,Fresh-init,600,1.1350941598362754,1.1673949114649906,22.623761037507517,0.775,0.0
q=3,near<= 0.05,fresh,Fresh,600,1.0,1.0,31.8327574043257,1.0,0.0
q=3,near<= 0.05,stholes_no_proj,STHoles (raw),600,1.2570157495149838,1.3142461260658176,14.312702456228738,0.46,0.0
q=3,near<= 0.05,proj_stholes,STHoles-init,600,1.2381012251934262,1.3047994911124938,15.602053424238136,0.5516666666666666,0.0
q=3,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),600,1.325107966066764,1.3869017880802772,9.671043811666353,0.36666666666666664,0.0
q=3,near<= 0.05,proj_quicksel,QuickSel-init,600,1.2317166481258883,1.2792982979915593,16.037272438071774,0.505,0.0
q=30,far> 0.15,stale,Stale,182,4.502997834399393,8.002731544100527,0.0,0.07692307692307693,0.0
